REF_DATE;GEO;DGUID;Custodial admissions;Age group;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2004/2005;Nunavut;2016A000262;Remand;40 to 44 years;Number;223;units;0;v80749168;15.3.7;17;;;;0
2004/2005;Nunavut;2016A000262;Remand;45 to 49 years;Number;223;units;0;v80749169;15.3.8;7;;;;0
2004/2005;Nunavut;2016A000262;Remand;50 years and over;Number;223;units;0;v80749170;15.3.9;5;;;;0
2004/2005;Nunavut;2016A000262;Remand;Age unknown;Number;223;units;0;v80749171;15.3.10;0;;;;0
2004/2005;Nunavut;2016A000262;Remand;Median age on admission;Years;308;units;0;v80749172;15.3.11;30;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80749140;15.1.1;741;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80749141;15.1.2;33;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80749142;15.1.3;219;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80749143;15.1.4;127;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80749144;15.1.5;125;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80749145;15.1.6;135;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80749146;15.1.7;59;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80749147;15.1.8;17;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;50 years and over;Number;223;units;0;v80749148;15.1.9;26;;;;0
2005/2006;Nunavut;2016A000262;Total, custodial admissions;Age unknown;Number;223;units;0;v80749149;15.1.10;0;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80749151;15.2.1;418;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;18 to 19 years;Number;223;units;0;v80749152;15.2.2;11;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;20 to 24 years;Number;223;units;0;v80749153;15.2.3;123;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;25 to 29 years;Number;223;units;0;v80749154;15.2.4;80;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;30 to 34 years;Number;223;units;0;v80749155;15.2.5;66;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;35 to 39 years;Number;223;units;0;v80749156;15.2.6;77;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;40 to 44 years;Number;223;units;0;v80749157;15.2.7;36;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;45 to 49 years;Number;223;units;0;v80749158;15.2.8;8;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;50 years and over;Number;223;units;0;v80749159;15.2.9;17;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;Age unknown;Number;223;units;0;v80749160;15.2.10;0;;;;0
2005/2006;Nunavut;2016A000262;Sentenced;Median age on admission;Years;308;units;0;v80749161;15.2.11;28;;;;0
2005/2006;Nunavut;2016A000262;Remand;Total, custodial admissions by age group;Number;223;units;0;v80749162;15.3.1;323;;;;0
2005/2006;Nunavut;2016A000262;Remand;18 to 19 years;Number;223;units;0;v80749163;15.3.2;22;;;;0
2005/2006;Nunavut;2016A000262;Remand;20 to 24 years;Number;223;units;0;v80749164;15.3.3;96;;;;0
2005/2006;Nunavut;2016A000262;Remand;25 to 29 years;Number;223;units;0;v80749165;15.3.4;47;;;;0
2005/2006;Nunavut;2016A000262;Remand;30 to 34 years;Number;223;units;0;v80749166;15.3.5;59;;;;0
2005/2006;Nunavut;2016A000262;Remand;35 to 39 years;Number;223;units;0;v80749167;15.3.6;58;;;;0
2005/2006;Nunavut;2016A000262;Remand;40 to 44 years;Number;223;units;0;v80749168;15.3.7;23;;;;0
2005/2006;Nunavut;2016A000262;Remand;45 to 49 years;Number;223;units;0;v80749169;15.3.8;9;;;;0
2005/2006;Nunavut;2016A000262;Remand;50 years and over;Number;223;units;0;v80749170;15.3.9;9;;;;0
2005/2006;Nunavut;2016A000262;Remand;Age unknown;Number;223;units;0;v80749171;15.3.10;0;;;;0
2005/2006;Nunavut;2016A000262;Remand;Median age on admission;Years;308;units;0;v80749172;15.3.11;29;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80749140;15.1.1;751;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80749141;15.1.2;51;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80749142;15.1.3;152;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80749143;15.1.4;139;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80749144;15.1.5;115;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80749145;15.1.6;125;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80749146;15.1.7;90;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80749147;15.1.8;46;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;50 years and over;Number;223;units;0;v80749148;15.1.9;32;;;;0
2006/2007;Nunavut;2016A000262;Total, custodial admissions;Age unknown;Number;223;units;0;v80749149;15.1.10;1;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80749151;15.2.1;400;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;18 to 19 years;Number;223;units;0;v80749152;15.2.2;25;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;20 to 24 years;Number;223;units;0;v80749153;15.2.3;75;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;25 to 29 years;Number;223;units;0;v80749154;15.2.4;65;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;30 to 34 years;Number;223;units;0;v80749155;15.2.5;72;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;35 to 39 years;Number;223;units;0;v80749156;15.2.6;65;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;40 to 44 years;Number;223;units;0;v80749157;15.2.7;53;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;45 to 49 years;Number;223;units;0;v80749158;15.2.8;24;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;50 years and over;Number;223;units;0;v80749159;15.2.9;21;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;Age unknown;Number;223;units;0;v80749160;15.2.10;0;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;Median age on admission;Years;308;units;0;v80749161;15.2.11;32;;;;0
2006/2007;Nunavut;2016A000262;Remand;Total, custodial admissions by age group;Number;223;units;0;v80749162;15.3.1;351;;;;0
2006/2007;Nunavut;2016A000262;Remand;18 to 19 years;Number;223;units;0;v80749163;15.3.2;26;;;;0
2006/2007;Nunavut;2016A000262;Remand;20 to 24 years;Number;223;units;0;v80749164;15.3.3;77;;;;0
2006/2007;Nunavut;2016A000262;Remand;25 to 29 years;Number;223;units;0;v80749165;15.3.4;74;;;;0
2006/2007;Nunavut;2016A000262;Remand;30 to 34 years;Number;223;units;0;v80749166;15.3.5;43;;;;0
2006/2007;Nunavut;2016A000262;Remand;35 to 39 years;Number;223;units;0;v80749167;15.3.6;60;;;;0
2006/2007;Nunavut;2016A000262;Remand;40 to 44 years;Number;223;units;0;v80749168;15.3.7;37;;;;0
2006/2007;Nunavut;2016A000262;Remand;45 to 49 years;Number;223;units;0;v80749169;15.3.8;22;;;;0
2006/2007;Nunavut;2016A000262;Remand;50 years and over;Number;223;units;0;v80749170;15.3.9;11;;;;0
2006/2007;Nunavut;2016A000262;Remand;Age unknown;Number;223;units;0;v80749171;15.3.10;1;;;;0
2006/2007;Nunavut;2016A000262;Remand;Median age on admission;Years;308;units;0;v80749172;15.3.11;29;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80749140;15.1.1;743;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80749141;15.1.2;27;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80749142;15.1.3;151;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80749143;15.1.4;158;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80749144;15.1.5;125;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80749145;15.1.6;118;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80749146;15.1.7;64;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80749147;15.1.8;67;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;50 years and over;Number;223;units;0;v80749148;15.1.9;33;;;;0
2007/2008;Nunavut;2016A000262;Total, custodial admissions;Age unknown;Number;223;units;0;v80749149;15.1.10;0;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80749151;15.2.1;353;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;18 to 19 years;Number;223;units;0;v80749152;15.2.2;7;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;20 to 24 years;Number;223;units;0;v80749153;15.2.3;71;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;25 to 29 years;Number;223;units;0;v80749154;15.2.4;75;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;30 to 34 years;Number;223;units;0;v80749155;15.2.5;60;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;35 to 39 years;Number;223;units;0;v80749156;15.2.6;50;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;40 to 44 years;Number;223;units;0;v80749157;15.2.7;35;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;45 to 49 years;Number;223;units;0;v80749158;15.2.8;39;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;50 years and over;Number;223;units;0;v80749159;15.2.9;16;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;Age unknown;Number;223;units;0;v80749160;15.2.10;0;;;;0
2007/2008;Nunavut;2016A000262;Sentenced;Median age on admission;Years;308;units;0;v80749161;15.2.11;32;;;;0
2007/2008;Nunavut;2016A000262;Remand;Total, custodial admissions by age group;Number;223;units;0;v80749162;15.3.1;390;;;;0
2007/2008;Nunavut;2016A000262;Remand;18 to 19 years;Number;223;units;0;v80749163;15.3.2;20;;;;0
2007/2008;Nunavut;2016A000262;Remand;20 to 24 years;Number;223;units;0;v80749164;15.3.3;80;;;;0
2007/2008;Nunavut;2016A000262;Remand;25 to 29 years;Number;223;units;0;v80749165;15.3.4;83;;;;0
2007/2008;Nunavut;2016A000262;Remand;30 to 34 years;Number;223;units;0;v80749166;15.3.5;65;;;;0
2007/2008;Nunavut;2016A000262;Remand;35 to 39 years;Number;223;units;0;v80749167;15.3.6;68;;;;0
2007/2008;Nunavut;2016A000262;Remand;40 to 44 years;Number;223;units;0;v80749168;15.3.7;29;;;;0
2007/2008;Nunavut;2016A000262;Remand;45 to 49 years;Number;223;units;0;v80749169;15.3.8;28;;;;0
2007/2008;Nunavut;2016A000262;Remand;50 years and over;Number;223;units;0;v80749170;15.3.9;17;;;;0
2007/2008;Nunavut;2016A000262;Remand;Age unknown;Number;223;units;0;v80749171;15.3.10;0;;;;0
2007/2008;Nunavut;2016A000262;Remand;Median age on admission;Years;308;units;0;v80749172;15.3.11;30;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80749140;15.1.1;828;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80749141;15.1.2;30;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80749142;15.1.3;194;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80749143;15.1.4;162;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80749144;15.1.5;144;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80749145;15.1.6;111;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80749146;15.1.7;102;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80749147;15.1.8;42;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;50 years and over;Number;223;units;0;v80749148;15.1.9;43;;;;0
2008/2009;Nunavut;2016A000262;Total, custodial admissions;Age unknown;Number;223;units;0;v80749149;15.1.10;0;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80749151;15.2.1;383;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;18 to 19 years;Number;223;units;0;v80749152;15.2.2;10;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;20 to 24 years;Number;223;units;0;v80749153;15.2.3;90;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;25 to 29 years;Number;223;units;0;v80749154;15.2.4;78;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;30 to 34 years;Number;223;units;0;v80749155;15.2.5;58;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;35 to 39 years;Number;223;units;0;v80749156;15.2.6;47;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;40 to 44 years;Number;223;units;0;v80749157;15.2.7;55;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;45 to 49 years;Number;223;units;0;v80749158;15.2.8;20;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;50 years and over;Number;223;units;0;v80749159;15.2.9;25;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;Age unknown;Number;223;units;0;v80749160;15.2.10;0;;;;0
2008/2009;Nunavut;2016A000262;Sentenced;Median age on admission;Years;308;units;0;v80749161;15.2.11;30;;;;0
2008/2009;Nunavut;2016A000262;Remand;Total, custodial admissions by age group;Number;223;units;0;v80749162;15.3.1;445;;;;0
2008/2009;Nunavut;2016A000262;Remand;18 to 19 years;Number;223;units;0;v80749163;15.3.2;20;;;;0
2008/2009;Nunavut;2016A000262;Remand;20 to 24 years;Number;223;units;0;v80749164;15.3.3;104;;;;0
2008/2009;Nunavut;2016A000262;Remand;25 to 29 years;Number;223;units;0;v80749165;15.3.4;84;;;;0
2008/2009;Nunavut;2016A000262;Remand;30 to 34 years;Number;223;units;0;v80749166;15.3.5;86;;;;0
2008/2009;Nunavut;2016A000262;Remand;35 to 39 years;Number;223;units;0;v80749167;15.3.6;64;;;;0
2008/2009;Nunavut;2016A000262;Remand;40 to 44 years;Number;223;units;0;v80749168;15.3.7;47;;;;0
2008/2009;Nunavut;2016A000262;Remand;45 to 49 years;Number;223;units;0;v80749169;15.3.8;22;;;;0
2008/2009;Nunavut;2016A000262;Remand;50 years and over;Number;223;units;0;v80749170;15.3.9;18;;;;0
2008/2009;Nunavut;2016A000262;Remand;Age unknown;Number;223;units;0;v80749171;15.3.10;0;;;;0
2008/2009;Nunavut;2016A000262;Remand;Median age on admission;Years;308;units;0;v80749172;15.3.11;30;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80749140;15.1.1;818;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80749141;15.1.2;29;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80749142;15.1.3;193;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80749143;15.1.4;198;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80749144;15.1.5;152;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80749145;15.1.6;99;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80749146;15.1.7;84;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80749147;15.1.8;31;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;50 years and over;Number;223;units;0;v80749148;15.1.9;32;;;;0
2009/2010;Nunavut;2016A000262;Total, custodial admissions;Age unknown;Number;223;units;0;v80749149;15.1.10;0;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80749151;15.2.1;413;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;18 to 19 years;Number;223;units;0;v80749152;15.2.2;9;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;20 to 24 years;Number;223;units;0;v80749153;15.2.3;93;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;25 to 29 years;Number;223;units;0;v80749154;15.2.4;102;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;30 to 34 years;Number;223;units;0;v80749155;15.2.5;70;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;35 to 39 years;Number;223;units;0;v80749156;15.2.6;48;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;40 to 44 years;Number;223;units;0;v80749157;15.2.7;51;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;45 to 49 years;Number;223;units;0;v80749158;15.2.8;18;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;50 years and over;Number;223;units;0;v80749159;15.2.9;22;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;Age unknown;Number;223;units;0;v80749160;15.2.10;0;;;;0
2009/2010;Nunavut;2016A000262;Sentenced;Median age on admission;Years;308;units;0;v80749161;15.2.11;30;;;;0
2009/2010;Nunavut;2016A000262;Remand;Total, custodial admissions by age group;Number;223;units;0;v80749162;15.3.1;405;;;;0
2009/2010;Nunavut;2016A000262;Remand;18 to 19 years;Number;223;units;0;v80749163;15.3.2;20;;;;0
2009/2010;Nunavut;2016A000262;Remand;20 to 24 years;Number;223;units;0;v80749164;15.3.3;100;;;;0
2009/2010;Nunavut;2016A000262;Remand;25 to 29 years;Number;223;units;0;v80749165;15.3.4;96;;;;0
2009/2010;Nunavut;2016A000262;Remand;30 to 34 years;Number;223;units;0;v80749166;15.3.5;82;;;;0
2009/2010;Nunavut;2016A000262;Remand;35 to 39 years;Number;223;units;0;v80749167;15.3.6;51;;;;0
2009/2010;Nunavut;2016A000262;Remand;40 to 44 years;Number;223;units;0;v80749168;15.3.7;33;;;;0
2009/2010;Nunavut;2016A000262;Remand;45 to 49 years;Number;223;units;0;v80749169;15.3.8;13;;;;0
2009/2010;Nunavut;2016A000262;Remand;50 years and over;Number;223;units;0;v80749170;15.3.9;10;;;;0
2009/2010;Nunavut;2016A000262;Remand;Age unknown;Number;223;units;0;v80749171;15.3.10;0;;;;0
2009/2010;Nunavut;2016A000262;Remand;Median age on admission;Years;308;units;0;v80749172;15.3.11;29;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80749140;15.1.1;760;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80749141;15.1.2;24;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80749142;15.1.3;184;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80749143;15.1.4;178;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80749144;15.1.5;151;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80749145;15.1.6;93;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80749146;15.1.7;73;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80749147;15.1.8;38;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;50 years and over;Number;223;units;0;v80749148;15.1.9;19;;;;0
2010/2011;Nunavut;2016A000262;Total, custodial admissions;Age unknown;Number;223;units;0;v80749149;15.1.10;0;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80749151;15.2.1;394;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;18 to 19 years;Number;223;units;0;v80749152;15.2.2;7;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;20 to 24 years;Number;223;units;0;v80749153;15.2.3;99;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;25 to 29 years;Number;223;units;0;v80749154;15.2.4;88;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;30 to 34 years;Number;223;units;0;v80749155;15.2.5;72;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;35 to 39 years;Number;223;units;0;v80749156;15.2.6;52;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;40 to 44 years;Number;223;units;0;v80749157;15.2.7;43;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;45 to 49 years;Number;223;units;0;v80749158;15.2.8;20;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;50 years and over;Number;223;units;0;v80749159;15.2.9;13;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;Age unknown;Number;223;units;0;v80749160;15.2.10;0;;;;0
2010/2011;Nunavut;2016A000262;Sentenced;Median age on admission;Years;308;units;0;v80749161;15.2.11;30;;;;0
2010/2011;Nunavut;2016A000262;Remand;Total, custodial admissions by age group;Number;223;units;0;v80749162;15.3.1;366;;;;0
2010/2011;Nunavut;2016A000262;Remand;18 to 19 years;Number;223;units;0;v80749163;15.3.2;17;;;;0
